id	Centroid_X	Centroid_Y	Centroid_Z	UMAP_1	UMAP_2	Cell_class	Bregma	Neuron_cluster_ID	Gad1	Slc17a6	Aqp4	Esr1	total_counts
cell_00217	-850.0	-175.9	-1160.0	8.773	5.19	Excitatory	-0.29	E-13	0.0	17.4	0.0	0.0	192.2
cell_00218	-836.5	-158.3	-1160.0	11.005	-1.665	Excitatory	-0.29	E-19	0.6	12.6	0.0	0.0	194.0
cell_00219	-774.6	-279.1	-1160.0	6.458	4.41	Astrocyte	-0.29		0.0	3.1	16.1	0.0	222.6
cell_00220	-757.5	-225.7	-1160.0	6.582	4.122	Microglia	-0.29		7.3	0.8	4.9	0.0	204.2
cell_00221	-760.5	-215.3	-1160.0	5.0	5.774	Astrocyte	-0.29		0.0	1.0	24.0	0.0	240.7
cell_00222	-730.4	-185.6	-1160.0	-0.715	2.587	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	165.3
cell_00223	-724.1	-180.9	-1160.0	-0.871	3.982	Endothelial 1	-0.29		0.0	0.0	1.0	0.0	228.2
cell_00224	-887.3	-260.9	-1160.0	12.947	3.605	Inhibitory	-0.29	I-19	25.8	1.1	0.6	7.8	203.7
cell_00225	-863.3	-184.1	-1160.0	9.984	-1.111	Excitatory	-0.29	E-16	3.9	0.0	0.0	0.0	177.0
cell_00226	-830.2	-295.7	-1160.0	5.539	3.487	OD Immature 1	-0.29		23.3	1.1	2.2	0.0	226.6
cell_00227	-770.1	-320.1	-1160.0	9.469	5.575	Inhibitory	-0.29	I-2	29.9	0.0	0.0	0.0	231.8
cell_00228	-768.1	-232.0	-1160.0	8.8	4.17	Inhibitory	-0.29	I-1	8.4	0.9	0.0	0.0	133.6
cell_00229	-762.2	-278.7	-1160.0	8.471	5.887	Ambiguous	-0.29		18.5	0.0	9.3	0.0	232.5
cell_00230	-761.4	-166.4	-1160.0	9.436	1.542	OD Immature 1	-0.29		4.1	7.1	0.0	0.0	182.5
cell_00231	-742.8	-246.9	-1160.0	9.477	4.565	Excitatory	-0.29	E-18	8.6	2.9	0.0	0.0	160.8
cell_00232	-849.2	-277.1	-1160.0	10.68	0.739	Excitatory	-0.29	E-27	0.0	7.9	0.0	1.0	249.5
cell_00233	-803.2	-178.2	-1160.0	5.075	6.916	Astrocyte	-0.29		0.0	3.9	9.7	3.9	180.1
cell_00234	-800.5	-165.2	-1160.0	10.716	-1.295	Excitatory	-0.29	E-18	1.0	4.1	4.6	1.5	225.6
cell_00235	-897.2	10.4	-1160.0	11.729	3.138	Inhibitory	-0.29	I-2	16.1	2.3	0.0	5.8	177.7
cell_00236	-892.5	-27.8	-1160.0	-1.603	3.416	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	261.2
cell_00237	-888.3	-12.5	-1160.0	7.894	0.339	Ambiguous	-0.29		36.1	1.6	0.5	4.7	260.5
cell_00238	-888.6	58.5	-1160.0	2.758	0.644	OD Mature 2	-0.29		1.1	0.0	0.0	0.0	258.8
cell_00239	-884.2	-42.9	-1160.0	11.688	1.32	Excitatory	-0.29	E-18	0.8	7.6	0.0	3.0	273.4
cell_00240	-876.4	-67.7	-1160.0	11.289	-1.627	Excitatory	-0.29	E-16	1.2	19.3	1.2	1.2	278.9
cell_00241	-872.5	21.6	-1160.0	4.863	6.367	Astrocyte	-0.29		3.5	0.9	17.3	0.0	165.4
cell_00242	-865.3	-4.2	-1160.0	5.252	2.75	OD Immature 1	-0.29		2.8	0.0	0.0	0.0	266.6
cell_00243	-854.9	48.1	-1160.0	4.109	5.67	Astrocyte	-0.29		0.0	0.0	22.0	1.2	162.8
cell_00244	-847.3	30.1	-1160.0	3.742	5.956	Astrocyte	-0.29		0.0	0.0	6.2	0.0	158.4
cell_00245	-841.6	-24.6	-1160.0	11.259	2.581	Inhibitory	-0.29	I-6	17.7	0.0	0.0	0.0	207.9
cell_00246	-837.6	-39.1	-1160.0	5.88	0.286	Ambiguous	-0.29		20.1	0.8	0.8	4.8	305.5
cell_00247	-835.4	-65.8	-1160.0	11.533	2.472	Inhibitory	-0.29	I-1	19.6	11.3	0.0	2.0	277.2
cell_00248	-836.1	28.0	-1160.0	11.246	0.721	Inhibitory	-0.29	I-1	26.2	1.1	1.6	0.0	212.7
cell_00249	-830.3	-101.9	-1160.0	10.81	-0.002	Excitatory	-0.29	E-18	2.8	9.2	0.0	0.7	250.6
cell_00250	-827.6	52.2	-1160.0	10.139	0.863	OD Immature 1	-0.29		23.5	0.6	0.6	0.6	288.0
cell_00251	-799.0	-100.1	-1160.0	6.216	0.184	Ambiguous	-0.29		12.7	0.6	0.0	4.2	266.6
cell_00252	-795.3	-74.5	-1160.0	-1.624	3.473	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	251.7
cell_00253	-791.0	-3.9	-1160.0	11.583	2.555	Inhibitory	-0.29	I-1	26.9	0.9	0.0	6.1	220.2
cell_00254	-781.1	-68.8	-1160.0	-0.656	3.752	Endothelial 1	-0.29		2.1	0.0	1.1	1.1	264.4
cell_00255	-781.3	-74.4	-1160.0	2.659	7.238	Endothelial 1	-0.29		0.0	0.0	7.0	0.0	244.0
cell_00256	-782.8	54.2	-1160.0	10.028	3.563	Inhibitory	-0.29	I-1	20.4	0.0	0.0	0.0	168.4
cell_00257	-780.6	-54.1	-1160.0	13.055	2.349	Inhibitory	-0.29	I-12	27.8	0.4	1.3	6.8	289.4
cell_00258	-771.0	-29.2	-1160.0	2.239	-0.403	OD Mature 2	-0.29		0.0	2.3	0.0	1.1	214.5
cell_00259	-766.6	-45.0	-1160.0	4.164	5.866	Astrocyte	-0.29		0.0	0.0	4.5	0.0	167.7
cell_00260	-760.7	-84.4	-1160.0	11.328	1.656	Inhibitory	-0.29	I-18	49.7	1.8	0.0	0.0	241.7
cell_00261	-758.3	51.7	-1160.0	9.718	2.052	Ambiguous	-0.29		24.4	0.9	3.9	0.0	240.3
cell_00262	-743.9	5.0	-1160.0	-1.025	2.85	Endothelial 1	-0.29		0.0	0.0	2.9	0.0	192.8
cell_00263	-740.9	-77.9	-1160.0	9.186	4.561	Ambiguous	-0.29		5.8	2.9	5.8	0.0	256.3
cell_00264	-739.1	-23.8	-1160.0	11.089	1.851	Ambiguous	-0.29		29.2	0.0	0.0	0.0	219.7
cell_00265	-740.1	-111.9	-1160.0	14.353	5.518	Inhibitory	-0.29	I-31	23.9	2.0	4.0	0.0	187.5
cell_00266	-722.2	-30.0	-1160.0	10.261	0.054	Excitatory	-0.29	E-13	0.8	18.6	0.0	0.8	225.9
cell_00267	-722.8	-75.9	-1160.0	4.721	5.375	Astrocyte	-0.29		0.0	0.9	13.1	0.0	157.6
cell_00268	-720.2	-7.2	-1160.0	1.734	5.386	Ambiguous	-0.29		0.0	6.4	6.4	0.0	52.2
cell_00269	-862.5	-115.0	-1160.0	1.401	0.795	OD Mature 2	-0.29		8.1	0.0	0.0	0.0	229.7
cell_00270	-864.1	-42.4	-1160.0	-0.908	3.388	Endothelial 1	-0.29		4.2	0.0	0.0	0.0	177.6
cell_00271	-786.0	-82.2	-1160.0	1.133	5.186	Endothelial 1	-0.29		0.5	0.5	7.3	0.0	268.9
cell_00272	-768.0	10.2	-1160.0	10.619	1.787	Inhibitory	-0.29	I-9	29.6	0.7	1.3	2.6	183.8
cell_00273	-759.9	-0.5	-1160.0	10.421	0.265	Excitatory	-0.29	E-18	1.9	12.0	0.5	0.5	253.8
cell_00274	-742.9	-64.8	-1160.0	1.503	3.513	Endothelial 1	-0.29		10.0	0.0	0.6	0.0	194.0
cell_00275	-819.9	-34.3	-1160.0	12.572	3.462	Inhibitory	-0.29	I-7	32.2	0.5	0.9	0.5	229.9
cell_00276	-814.6	-87.8	-1160.0	5.936	0.036	OD Mature 4	-0.29		11.0	0.0	0.0	0.6	290.9
cell_00277	-879.3	-93.1	-1160.0	3.04	-1.782	OD Mature 2	-0.29		0.0	0.0	0.0	0.0	277.9
cell_00278	-738.0	-83.0	-1160.0	5.508	5.249	Ambiguous	-0.29		7.1	1.0	10.2	0.0	182.7
cell_00279	-887.4	-1.0	-1160.0	12.411	3.847	Inhibitory	-0.29	I-1	23.8	0.0	0.8	6.8	173.2
cell_00280	-869.7	49.4	-1160.0	11.049	3.07	Inhibitory	-0.29	I-1	14.1	0.0	3.4	4.7	120.6
cell_00281	-868.8	-25.3	-1160.0	10.899	3.36	Inhibitory	-0.29	I-3	27.0	0.0	0.0	1.5	144.5
cell_00282	-867.0	-109.0	-1160.0	7.402	0.821	Ambiguous	-0.29		25.9	0.6	0.6	0.6	185.8
cell_00283	-867.2	14.1	-1160.0	6.688	6.053	Astrocyte	-0.29		0.9	0.0	4.6	0.9	121.5
cell_00284	-865.7	4.3	-1160.0	3.463	5.572	Astrocyte	-0.29		0.0	0.0	14.4	0.0	136.5
cell_00285	-857.9	65.8	-1160.0	-0.858	3.156	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	120.3
cell_00286	-856.6	-11.5	-1160.0	9.753	4.982	Ambiguous	-0.29		9.5	0.0	0.0	1.6	121.8
cell_00287	-855.5	-88.9	-1160.0	11.17	-1.984	Excitatory	-0.29	E-19	1.3	1.3	0.0	1.8	200.9
cell_00288	-844.4	22.9	-1160.0	10.621	-2.016	Excitatory	-0.29	E-19	7.8	0.0	5.8	3.9	166.2
cell_00289	-834.8	61.8	-1160.0	9.826	2.148	Excitatory	-0.29	E-4	1.2	2.3	1.2	1.2	144.1
cell_00290	-834.6	-113.5	-1160.0	10.518	-0.084	Ambiguous	-0.29		10.6	7.1	0.0	4.0	273.1
cell_00291	-832.3	-0.4	-1160.0	9.982	0.101	Inhibitory	-0.29	I-21	21.1	1.1	1.9	1.5	164.7
cell_00292	-825.8	-40.7	-1160.0	9.034	5.607	Inhibitory	-0.29	I-1	44.2	0.0	0.0	0.0	159.9
cell_00293	-822.5	-77.4	-1160.0	10.724	-0.096	Excitatory	-0.29	E-18	0.0	14.2	0.0	0.0	197.6
cell_00294	-810.1	-3.9	-1160.0	7.576	0.676	Ambiguous	-0.29		10.4	0.5	0.9	0.0	148.5
cell_00295	-811.8	34.3	-1160.0	13.473	1.983	Inhibitory	-0.29	I-12	36.5	0.5	1.0	7.9	258.9
cell_00296	-797.2	36.3	-1160.0	10.588	1.553	Inhibitory	-0.29	I-1	31.7	0.0	0.6	1.2	163.0
cell_00297	-800.3	48.6	-1160.0	8.984	4.523	Inhibitory	-0.29	I-1	3.3	16.3	0.0	0.0	172.6
cell_00298	-791.9	-39.0	-1160.0	0.037	2.888	Endothelial 1	-0.29		2.6	2.6	0.0	0.0	121.9
cell_00299	-783.8	-7.4	-1160.0	10.737	2.795	Inhibitory	-0.29	I-1	43.3	1.7	0.0	0.0	190.3
cell_00300	-753.4	-37.5	-1160.0	4.561	5.392	Astrocyte	-0.29		5.1	0.0	12.9	0.0	181.5
cell_00301	-750.8	-91.1	-1160.0	6.839	2.23	OD Immature 1	-0.29		6.4	2.1	0.0	0.0	234.6
cell_00302	-742.7	-51.1	-1160.0	10.468	-1.346	Excitatory	-0.29	E-13	0.0	2.5	0.0	0.8	117.5
cell_00303	-742.6	32.9	-1160.0	10.474	0.851	Inhibitory	-0.29	I-1	13.4	5.6	0.0	0.0	197.4
cell_00304	-892.8	216.7	-1160.0	12.075	0.712	Inhibitory	-0.29	I-18	22.2	1.9	0.6	0.0	214.9
cell_00305	-892.5	148.6	-1160.0	11.957	5.304	Inhibitory	-0.29	I-7	59.4	0.0	1.1	0.0	253.3
cell_00306	-891.2	260.5	-1160.0	9.961	0.203	Excitatory	-0.29	E-13	0.7	7.5	0.7	3.0	272.4
cell_00307	-878.4	109.2	-1160.0	3.801	6.811	Astrocyte	-0.29		0.0	2.6	25.8	0.0	206.8
cell_00308	-876.5	212.7	-1160.0	3.205	3.364	Microglia	-0.29		0.0	2.0	0.0	0.0	209.6
cell_00309	-871.8	246.9	-1160.0	13.061	2.302	Inhibitory	-0.29	I-24	56.0	1.5	0.8	0.0	264.5
cell_00310	-871.2	115.2	-1160.0	12.654	3.684	Inhibitory	-0.29	I-7	17.9	1.1	0.0	1.1	280.3
cell_00311	-867.9	256.7	-1160.0	7.627	0.051	Ambiguous	-0.29		17.8	0.6	0.0	0.0	292.2
cell_00312	-862.0	153.4	-1160.0	10.708	4.458	Ambiguous	-0.29		21.8	3.1	0.0	6.2	311.5
cell_00313	-856.0	115.5	-1160.0	11.585	0.788	Ambiguous	-0.29		34.2	0.0	0.0	0.0	247.4
cell_00314	-849.9	145.8	-1160.0	5.195	0.993	Ambiguous	-0.29		4.9	0.3	5.6	0.0	204.6
cell_00315	-846.5	197.3	-1160.0	12.062	2.428	Inhibitory	-0.29	I-24	12.7	0.0	1.1	13.7	257.2
cell_00316	-837.3	218.6	-1160.0	3.883	-1.291	OD Mature 2	-0.29		5.6	0.0	0.0	0.0	235.9
cell_00317	-832.3	186.2	-1160.0	12.252	0.246	Inhibitory	-0.29	I-23	32.4	0.6	0.6	0.0	259.2
cell_00318	-832.0	208.2	-1160.0	-1.727	3.389	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	197.6
cell_00319	-831.7	254.0	-1160.0	6.947	0.361	Ambiguous	-0.29		9.5	1.6	0.5	1.1	231.4
cell_00320	-828.1	213.8	-1160.0	-1.057	3.641	Endothelial 1	-0.29		5.4	0.0	0.0	0.0	226.5
cell_00321	-824.9	175.0	-1160.0	12.551	0.615	Inhibitory	-0.29	I-23	5.4	0.8	0.0	0.8	250.1
cell_00322	-815.5	261.7	-1160.0	12.127	0.248	Inhibitory	-0.29	I-1	21.8	0.5	0.0	0.0	213.0
cell_00323	-812.7	204.9	-1160.0	6.271	0.43	OD Mature 2	-0.29		5.6	0.0	0.9	0.0	277.1
cell_00324	-811.9	184.0	-1160.0	2.53	3.29	Ambiguous	-0.29		0.0	2.2	0.0	0.0	148.1
cell_00325	-809.0	133.4	-1160.0	10.766	1.946	Inhibitory	-0.29	I-1	34.1	1.6	1.6	0.0	216.2
cell_00326	-803.2	252.6	-1160.0	-1.864	3.179	Endothelial 1	-0.29		0.0	0.0	0.0	0.0	285.6
cell_00327	-799.8	127.0	-1160.0	11.163	1.355	Inhibitory	-0.29	I-9	36.1	2.8	0.9	0.0	277.9
cell_00328	-789.9	82.4	-1160.0	9.07	2.944	Ambiguous	-0.29		43.5	0.0	0.0	0.0	248.1
cell_00329	-784.0	126.4	-1160.0	5.323	2.982	OD Immature 1	-0.29		3.0	0.0	0.0	0.0	321.1
cell_00330	-775.3	208.7	-1160.0	11.79	1.096	Inhibitory	-0.29	I-33	23.4	0.0	0.5	0.0	229.9
cell_00331	-772.0	249.7	-1160.0	3.98	-0.44	OD Mature 2	-0.29		0.0	1.9	0.0	1.9	228.0
cell_00332	-759.6	125.6	-1160.0	10.949	0.761	Inhibitory	-0.29	I-18	19.6	1.0	0.0	0.0	261.3
cell_00333	-759.3	136.7	-1160.0	11.196	2.232	Inhibitory	-0.29	I-9	54.2	1.7	0.0	1.7	282.2
cell_00334	-754.0	226.3	-1160.0	3.935	2.678	OD Immature 1	-0.29		0.0	0.0	0.0	0.0	288.8
cell_00335	-753.3	186.9	-1160.0	5.339	7.521	Astrocyte	-0.29		0.0	0.0	11.3	1.4	141.8
cell_00336	-737.2	164.7	-1160.0	12.303	0.275	Inhibitory	-0.29	I-23	23.5	1.1	0.4	0.0	268.0
cell_00337	-733.2	224.5	-1160.0	6.067	5.336	Astrocyte	-0.29		0.9	4.6	11.1	0.0	246.9
cell_00338	-727.7	95.4	-1160.0	-0.516	4.663	Endothelial 1	-0.29		0.0	0.7	2.0	0.0	219.8
cell_00339	-723.7	211.3	-1160.0	10.754	0.259	Excitatory	-0.29	E-13	0.0	7.5	0.0	0.0	171.7
cell_00340	-721.7	122.3	-1160.0	10.707	2.2	Inhibitory	-0.29	I-1	22.9	2.7	0.7	0.0	178.7
cell_00341	-720.3	85.5	-1160.0	9.892	4.844	Inhibitory	-0.29	I-18	16.6	0.0	0.0	0.0	216.6
cell_00342	-890.1	187.6	-1160.0	11.946	1.606	Inhibitory	-0.29	I-1	14.2	1.1	0.0	1.7	125.6
cell_00343	-861.7	229.2	-1160.0	11.092	2.068	Inhibitory	-0.29	I-9	40.2	1.1	1.1	1.1	240.2
cell_00344	-808.3	236.2	-1160.0	4.002	1.363	OD Immature 1	-0.29		4.1	0.0	0.9	0.0	253.6
cell_00345	-798.4	110.2	-1160.0	12.561	0.873	Inhibitory	-0.29	I-23	15.0	1.5	0.8	0.8	244.9
cell_00346	-781.8	117.5	-1160.0	9.982	1.56	Excitatory	-0.29	E-18	2.2	9.0	0.0	0.7	269.6
cell_00347	-758.6	108.1	-1160.0	2.44	1.361	Ambiguous	-0.29		0.9	0.0	0.9	1.7	310.7
cell_00348	-714.5	238.4	-1160.0	11.772	0.53	Inhibitory	-0.29	I-23	15.3	0.0	0.5	0.5	177.1
cell_00349	-893.5	174.6	-1160.0	9.709	2.9	Inhibitory	-0.29	I-1	5.8	0.0	1.9	0.0	93.8
cell_00350	-872.1	194.7	-1160.0	8.799	1.666	OD Immature 1	-0.29		27.1	2.2	0.0	1.1	259.4
cell_00351	-868.4	211.4	-1160.0	7.562	0.47	Ambiguous	-0.29		28.7	0.6	0.0	0.0	246.8
cell_00352	-835.4	129.5	-1160.0	10.965	3.457	Inhibitory	-0.29	I-1	8.6	0.0	1.4	0.0	131.4
cell_00353	-811.3	213.2	-1160.0	11.68	0.754	Inhibitory	-0.29	I-9	19.6	0.0	0.0	0.0	192.4
cell_00354	-801.2	187.7	-1160.0	12.131	0.09	Inhibitory	-0.29	I-23	18.1	0.6	0.0	0.0	237.9
cell_00355	-782.4	102.7	-1160.0	1.03	1.703	Ambiguous	-0.29		0.0	1.4	0.0	0.0	216.5
cell_00356	-828.3	104.8	-1160.0	11.689	1.077	Inhibitory	-0.29	I-1	17.4	0.4	0.0	0.4	145.3
cell_00357	-751.7	133.3	-1160.0	12.763	0.68	Inhibitory	-0.29	I-23	18.2	0.0	0.9	0.0	263.6
cell_00358	-891.1	238.2	-1160.0	1.802	-0.044	OD Mature 1	-0.29		0.0	0.0	0.0	0.0	129.8
cell_00359	-877.7	150.3	-1160.0	3.352	3.291	Microglia	-0.29		4.9	0.8	0.0	2.4	124.0
cell_00360	-862.5	171.9	-1160.0	3.356	-0.425	OD Mature 2	-0.29		3.3	0.8	0.0	0.0	207.8
cell_00361	-843.8	161.0	-1160.0	10.483	2.295	Inhibitory	-0.29	I-9	27.3	0.0	0.0	0.0	165.6
cell_00362	-820.4	142.2	-1160.0	-0.933	3.103	Endothelial 1	-0.29		0.0	2.4	0.0	0.0	249.8
cell_00363	-811.7	189.2	-1160.0	2.202	-0.376	OD Mature 4	-0.29		17.9	0.0	0.0	4.5	325.0
cell_00364	-804.8	196.4	-1160.0	10.384	0.812	Excitatory	-0.29	E-13	3.2	5.3	4.2	2.1	221.2
cell_00365	-804.3	158.1	-1160.0	11.242	2.565	Inhibitory	-0.29	I-1	15.8	1.3	0.0	4.6	151.0
cell_00366	-802.3	151.4	-1160.0	4.118	0.772	Ambiguous	-0.29		26.4	0.0	0.0	2.2	216.6
cell_00367	-802.1	81.7	-1160.0	5.553	0.629	Ambiguous	-0.29		46.8	0.0	3.1	6.2	379.2
cell_00368	-791.7	141.0	-1160.0	2.906	6.204	Astrocyte	-0.29		0.0	0.0	33.6	0.0	212.4
cell_00369	-779.8	235.2	-1160.0	5.498	7.139	Astrocyte	-0.29		0.7	0.0	8.3	1.4	157.6
cell_00370	-777.6	244.1	-1160.0	9.715	2.094	Excitatory	-0.29	E-20	0.8	5.1	0.0	0.0	162.9
cell_00371	-765.5	143.2	-1160.0	10.429	1.406	Excitatory	-0.29	E-4	0.0	9.7	0.0	0.0	301.2
cell_00372	-757.4	91.8	-1160.0	10.901	2.457	Inhibitory	-0.29	I-1	21.8	0.0	0.6	0.6	147.2
cell_00373	-745.7	199.2	-1160.0	9.428	-0.657	Ambiguous	-0.29		0.6	4.8	1.2	1.2	180.5
cell_00374	-743.7	212.5	-1160.0	11.928	1.028	Inhibitory	-0.29	I-23	11.7	0.0	0.0	0.0	209.6
cell_00375	-734.5	134.6	-1160.0	5.474	6.64	Astrocyte	-0.29		0.0	0.0	4.5	0.0	179.8
cell_00376	-730.5	253.4	-1160.0	11.817	1.084	Inhibitory	-0.29	I-1	8.2	0.0	1.9	0.0	121.2
cell_00377	-725.3	265.3	-1160.0	-0.752	3.219	Endothelial 1	-0.29		0.0	0.0	0.0	2.9	232.6
cell_00378	-717.2	85.2	-1160.0	3.674	6.647	Astrocyte	-0.29		7.3	0.0	3.7	0.0	176.3
cell_00379	-711.3	97.2	-1160.0	11.212	4.154	Astrocyte	-0.29		5.0	0.8	1.7	0.0	127.9
cell_00380	-775.2	169.5	-1160.0	2.057	-0.089	OD Mature 2	-0.29		1.8	0.0	0.0	0.0	211.7
cell_00381	-769.6	161.6	-1160.0	11.34	0.152	Ambiguous	-0.29		19.4	8.2	0.0	0.0	283.2
cell_00382	-897.1	430.4	-1160.0	2.504	0.426	OD Mature 2	-0.29		2.6	1.3	0.0	0.0	329.4
cell_00383	-888.8	431.6	-1160.0	2.184	0.353	OD Mature 2	-0.29		0.0	2.1	0.0	0.0	286.3
cell_00384	-885.0	339.2	-1160.0	11.879	0.898	Inhibitory	-0.29	I-23	29.6	0.8	0.0	0.0	286.8
cell_00385	-884.2	373.6	-1160.0	2.531	3.194	Microglia	-0.29		2.3	1.2	0.0	0.0	209.2
cell_00386	-882.6	326.2	-1160.0	11.368	3.202	Inhibitory	-0.29	I-1	74.1	1.4	0.0	0.0	276.4
cell_00387	-878.1	446.8	-1160.0	12.363	0.279	Inhibitory	-0.29	I-23	22.5	0.5	0.5	1.0	266.2
cell_00388	-869.8	317.7	-1160.0	8.11	2.359	Inhibitory	-0.29	I-1	56.7	2.3	0.0	0.0	264.8
cell_00389	-868.4	353.0	-1160.0	9.591	5.514	Inhibitory	-0.29	I-23	44.2	4.9	0.0	0.0	236.7
cell_00390	-859.1	395.2	-1160.0	9.79	4.715	Inhibitory	-0.29	I-23	24.3	0.0	0.0	0.0	268.2
cell_00391	-850.4	377.4	-1160.0	1.657	0.123	OD Mature 2	-0.29		0.0	0.0	0.0	0.0	349.4
cell_00392	-851.4	308.6	-1160.0	-0.363	3.584	Endothelial 1	-0.29		2.2	0.0	0.0	1.1	290.9
cell_00393	-851.4	316.9	-1160.0	9.632	4.433	Ambiguous	-0.29		22.1	0.0	0.0	2.2	283.1
cell_00394	-847.9	457.0	-1160.0	11.941	0.406	Inhibitory	-0.29	I-23	32.7	0.4	0.0	0.0	233.0
cell_00395	-832.9	399.9	-1160.0	10.46	1.689	Ambiguous	-0.29		3.4	0.7	4.1	4.1	168.7
cell_00396	-828.3	426.0	-1160.0	12.465	0.611	Inhibitory	-0.29	I-23	17.5	4.4	0.0	0.0	235.8
cell_00397	-811.3	323.6	-1160.0	9.726	2.285	Inhibitory	-0.29	I-20	37.9	3.4	1.1	0.0	290.3
cell_00398	-805.5	401.1	-1160.0	10.879	0.067	Inhibitory	-0.29	I-23	5.8	8.1	0.0	1.2	320.6
cell_00399	-808.6	431.7	-1160.0	0.168	6.542	Pericytes	-0.29		0.0	0.0	1.0	0.0	292.5
cell_00400	-805.6	312.6	-1160.0	9.625	1.389	Excitatory	-0.29	E-11	25.3	7.5	0.0	0.5	324.5
cell_00401	-801.3	442.5	-1160.0	0.042	6.614	Pericytes	-0.29		1.1	2.1	2.1	0.0	273.1
cell_00402	-793.9	300.5	-1160.0	4.149	-1.342	OD Mature 2	-0.29		0.0	0.0	0.0	1.9	281.1
cell_00403	-782.0	457.5	-1160.0	6.265	7.232	Astrocyte	-0.29		0.0	0.0	13.7	0.0	161.0
cell_00404	-780.8	433.9	-1160.0	9.33	3.56	Excitatory	-0.29	E-13	2.6	15.5	7.7	0.0	325.7
cell_00405	-776.7	403.9	-1160.0	11.957	0.461	Inhibitory	-0.29	I-23	16.0	1.8	1.8	0.0	236.3
cell_00406	-772.3	463.2	-1160.0	6.342	6.943	Astrocyte	-0.29		0.0	2.4	10.7	1.2	165.8
cell_00407	-765.8	291.9	-1160.0	10.337	2.158	Inhibitory	-0.29	I-1	18.8	0.0	0.0	1.3	162.2
cell_00408	-757.1	332.8	-1160.0	12.238	1.093	Inhibitory	-0.29	I-13	20.7	0.7	0.0	3.0	249.3
cell_00409	-750.1	359.5	-1160.0	10.908	3.363	Inhibitory	-0.29	I-2	36.5	6.6	3.3	0.0	302.6
cell_00410	-742.5	382.0	-1160.0	11.557	1.818	Inhibitory	-0.29	I-18	51.5	1.5	0.0	9.7	237.3
cell_00411	-728.6	364.4	-1160.0	10.653	2.151	Inhibitory	-0.29	I-23	13.9	1.4	1.4	0.0	219.3
cell_00412	-725.9	461.5	-1160.0	9.72	3.951	Excitatory	-0.29	E-12	3.8	3.8	0.0	30.4	327.4
cell_00413	-716.4	460.3	-1160.0	11.301	1.485	Inhibitory	-0.29	I-18	45.8	0.0	0.5	0.5	242.3
cell_00414	-711.0	296.0	-1160.0	10.201	4.021	Inhibitory	-0.29	I-9	37.5	2.2	0.0	0.0	276.4
cell_00415	-885.9	391.3	-1160.0	12.148	0.665	Inhibitory	-0.29	I-23	13.4	0.9	0.0	0.0	245.7
cell_00416	-846.3	350.6	-1160.0	4.104	3.153	OD Immature 1	-0.29		5.5	2.7	0.0	0.0	332.8
cell_00417	-839.2	377.5	-1160.0	11.237	2.183	Inhibitory	-0.29	I-18	24.4	1.6	0.0	2.4	238.8
cell_00418	-841.7	336.1	-1160.0	11.93	0.168	Inhibitory	-0.29	I-23	17.8	0.6	0.0	1.2	240.6
cell_00419	-838.8	318.3	-1160.0	-1.227	3.354	Endothelial 1	-0.29		0.0	1.6	0.0	0.0	237.8
cell_00420	-813.1	423.1	-1160.0	4.218	7.091	Astrocyte	-0.29		0.0	0.0	27.1	0.0	191.7
cell_00421	-801.3	425.6	-1160.0	0.958	6.429	Pericytes	-0.29		2.2	4.3	0.0	2.2	273.7
cell_00422	-774.6	388.9	-1160.0	2.68	-0.864	OD Mature 2	-0.29		0.0	0.0	0.0	0.0	282.4
cell_00423	-753.2	425.5	-1160.0	9.295	0.204	Ambiguous	-0.29		0.0	9.2	5.1	7.1	228.2
cell_00424	-852.8	357.1	-1160.0	9.831	0.604	Ambiguous	-0.29		7.6	10.7	0.0	0.0	312.8
cell_00425	-819.4	288.1	-1160.0	4.639	7.251	Astrocyte	-0.29		0.0	0.6	7.7	0.0	158.4
cell_00426	-803.2	389.5	-1160.0	12.19	0.198	Inhibitory	-0.29	I-23	15.6	0.0	2.3	1.7	253.8
cell_00427	-769.4	432.2	-1160.0	9.153	0.667	OD Immature 1	-0.29		2.4	4.3	1.0	8.1	263.5
cell_00428	-763.0	364.1	-1160.0	7.467	0.404	Ambiguous	-0.29		31.4	0.5	1.6	0.0	309.6
cell_00429	-757.9	369.1	-1160.0	2.858	-2.651	OD Mature 2	-0.29		0.0	0.0	0.0	0.0	307.8
cell_00430	-748.2	415.9	-1160.0	8.136	0.539	Ambiguous	-0.29		25.8	3.5	0.0	3.2	254.0
cell_00431	-716.4	431.3	-1160.0	8.561	6.533	Ambiguous	-0.29		0.0	0.0	0.0	0.0	52.7
cell_00432	-712.4	426.8	-1160.0	9.735	1.5	Inhibitory	-0.29	I-1	3.9	0.8	0.0	1.5	105.3
cell_00433	-842.2	414.7	-1160.0	11.278	0.748	Inhibitory	-0.29	I-1	22.6	0.7	2.2	0.7	176.6
cell_00434	-787.3	355.9	-1160.0	12.499	0.302	Inhibitory	-0.29	I-23	30.1	1.4	0.7	0.0	284.6
cell_00435	-891.3	413.0	-1160.0	9.744	2.628	Inhibitory	-0.29	I-1	24.8	0.0	0.0	0.0	156.9
